"ts","O","customer","driver","demand","gap","supply"
48,50,4,4,4,0,0
48,51,511,494,645,102,543
48,52,1,2,2,0,0
48,53,39,45,48,3,45
48,54,24,27,28,1,27
48,55,3,3,3,0,0
48,56,7,6,11,5,6
48,57,26,28,29,1,28
48,58,6,4,9,4,5
48,59,10,8,13,5,8
48,60,9,7,10,2,8
48,61,1,1,1,0,0
48,62,2,2,3,1,2
48,63,1,1,1,0,0
48,64,25,27,28,1,27
48,65,1,1,1,0,0
48,66,27,30,32,0,0
49,1,322,309,515,154,361
49,2,59,73,74,1,73
49,3,8,7,11,4,7
49,4,99,70,131,50,81
49,5,6,3,10,7,3
49,6,36,29,40,10,30
49,7,152,144,178,30,148
49,8,401,259,527,241,286
49,9,55,48,58,3,55
49,10,3,2,3,1,2
49,11,69,69,76,2,74
49,12,191,194,245,43,202
49,13,32,26,37,9,28
49,14,183,137,272,126,146
49,15,0,0,0,0,0
49,16,23,19,24,5,19
49,17,15,16,18,2,16
49,18,29,25,34,8,26
49,19,144,118,199,68,131
49,20,227,199,384,164,220
49,21,201,235,434,161,273
49,22,65,66,76,9,67
49,23,413,305,526,197,329
49,24,223,167,363,172,191
49,25,106,117,123,4,119
49,26,82,58,93,29,64
49,27,137,150,175,18,157
49,28,457,430,869,375,494
49,29,67,62,113,44,69
49,30,2,2,2,0,0
49,31,38,30,47,16,31
49,32,7,6,9,3,6
49,33,14,14,16,2,14
49,34,11,11,12,1,11
49,35,37,43,46,2,44
49,36,56,58,99,32,67
49,37,219,136,318,173,145
49,38,24,15,28,13,15
49,39,1,1,1,0,0
49,40,10,7,10,3,7
49,41,24,24,24,0,0
49,42,173,158,223,56,167
49,43,3,3,3,0,0
49,44,0,0,0,0,0
49,45,7,7,8,1,7
49,46,327,203,534,295,239
49,47,23,24,29,3,26
49,48,257,220,375,141,234
49,49,10,10,10,0,0
49,50,1,1,1,0,0
49,51,514,514,682,123,559
49,52,5,4,5,1,4
49,53,37,31,48,15,33
49,54,30,32,33,0,0
49,55,4,4,5,1,4
49,56,5,4,9,5,4
49,57,38,39,40,1,39
49,58,10,7,12,5,7
49,59,12,10,12,1,11
49,60,5,4,5,1,4
49,61,2,2,2,0,0
49,62,3,1,4,3,1
49,63,1,1,1,0,0
49,64,36,43,45,1,44
49,65,7,6,7,1,6
49,66,40,45,48,0,0
50,1,350,279,620,291,329
50,2,48,55,55,0,0
50,3,12,10,15,5,10
50,4,128,75,177,96,81
50,5,5,4,6,2,4
50,6,37,24,40,14,26
50,7,161,148,201,38,163
50,8,453,337,616,243,373
50,9,49,39,62,21,41
50,10,7,4,8,4,4
50,11,70,58,87,24,63
50,12,207,193,265,57,208
50,13,30,28,31,3,28
50,14,179,142,232,82,150
50,15,1,1,1,0,0
50,16,21,13,27,14,13
50,17,10,9,10,1,9
50,18,16,12,19,7,12
50,19,137,113,187,65,122
50,20,231,235,403,145,258
50,21,180,209,414,176,238
50,22,63,62,84,21,63
50,23,405,330,557,195,362
50,24,218,161,310,129,181
50,25,106,129,144,12,132
50,26,73,68,107,34,73
50,27,146,164,192,27,165
50,28,491,468,918,378,540
50,29,74,63,94,30,64
50,30,8,8,10,1,9
50,31,23,24,25,1,24
50,32,7,7,8,1,7
50,33,22,21,24,2,22
50,34,11,8,12,3,9
50,35,42,52,55,1,54
50,36,48,46,72,21,51
50,37,290,160,379,204,175
50,38,19,12,26,14,12
50,39,1,1,1,0,0
50,40,12,11,16,5,11
50,41,13,12,15,3,12
50,42,164,145,227,68,159
50,43,2,2,2,0,0
50,44,3,3,3,0,0
50,45,4,4,4,0,0
50,46,317,202,491,253,238
50,47,16,13,18,4,14
50,48,288,284,388,87,301
50,49,4,3,4,1,3
50,50,3,3,3,0,0
50,51,509,526,684,110,574
50,52,2,0,2,2,0
50,53,32,28,43,15,28
50,54,29,33,34,0,0
50,55,0,0,0,0,0
50,56,1,1,3,2,1
50,57,34,37,38,0,0
50,58,11,5,15,10,5
50,59,8,8,8,0,0
50,60,4,4,4,0,0
50,61,2,2,2,0,0
50,62,0,0,0,0,0
50,63,0,0,0,0,0
50,64,38,43,46,1,45
50,65,5,4,6,1,5
50,66,32,40,41,0,0
51,1,345,301,548,203,345
51,2,51,55,59,1,58
51,3,1,1,1,0,0
51,4,140,104,212,94,118
51,5,2,2,2,0,0
51,6,22,15,29,12,17
51,7,173,165,218,41,177
51,8,452,302,616,288,328
51,9,62,53,70,12,58
51,10,9,5,9,4,5
51,11,76,68,93,21,72
51,12,181,181,244,48,196
51,13,23,23,25,2,23
51,14,236,215,333,105,228
51,15,0,0,0,0,0
51,16,18,15,21,6,15
51,17,16,17,17,0,0
51,18,20,21,24,2,22
51,19,172,149,239,71,168
51,20,262,289,458,135,323
51,21,185,223,327,60,267
51,22,54,49,67,17,50
51,23,423,348,552,174,378
51,24,192,163,270,96,174
51,25,106,125,152,20,132
51,26,81,63,135,66,69
51,27,117,132,152,18,134
51,28,473,494,887,319,568
51,29,47,55,73,17,56
51,30,6,5,6,1,5
51,31,35,30,40,10,30
51,32,4,3,5,2,3
51,33,13,15,15,0,0
51,34,11,9,14,5,9
51,35,35,47,51,1,50
51,36,40,35,60,22,38
51,37,281,188,390,189,201
51,38,22,17,29,12,17
51,39,4,4,4,0,0
51,40,14,9,16,7,9
51,41,18,17,24,6,18
51,42,177,181,232,40,192
51,43,1,0,1,1,0
51,44,2,2,2,0,0
51,45,7,8,10,2,8
51,46,310,255,494,202,292
51,47,25,19,33,12,21
51,48,304,314,386,54,332
51,49,7,7,7,0,0
51,50,1,1,1,0,0
51,51,536,562,703,86,617
51,52,3,3,3,0,0
51,53,32,30,44,13,31
51,54,29,33,33,0,0
51,55,5,4,6,2,4
51,56,5,5,6,1,5
51,57,28,28,30,1,29
51,58,6,5,8,3,5
51,59,8,8,8,0,0
51,60,2,1,2,1,1
51,61,0,0,0,0,0
51,62,1,0,1,1,0
51,63,2,2,2,0,0
51,64,30,33,34,0,0
51,65,4,3,4,1,3
51,66,32,34,36,0,0
52,1,337,326,518,134,384
52,2,37,41,42,1,41
52,3,6,5,6,0,0
52,4,126,101,202,88,114
52,5,1,1,1,0,0
52,6,34,22,42,18,24
52,7,196,197,244,36,208
52,8,443,335,635,279,356
52,9,54,44,71,26,45
52,10,8,4,9,5,4
52,11,73,62,106,37,69
52,12,192,182,248,60,188
52,13,27,23,29,5,24
52,14,195,181,273,77,196
52,15,0,0,0,0,0
52,16,21,19,26,7,19
52,17,6,6,6,0,0
52,18,20,17,21,4,17
52,19,140,130,207,63,144
52,20,225,262,431,140,291
52,21,186,245,317,26,291
52,22,55,53,68,13,55
52,23,403,353,531,158,373
52,24,194,162,288,110,178
52,25,106,101,159,49,110
52,26,96,85,162,70,92
52,27,115,125,149,19,130
52,28,480,526,930,337,593
52,29,47,43,61,17,44
52,30,6,6,6,0,0
52,31,25,22,30,8,22
52,32,3,2,3,1,2
52,33,15,16,17,1,16
52,34,7,4,9,5,4
52,35,47,75,85,2,83
52,36,36,32,46,13,33
52,37,281,204,384,156,228
52,38,14,8,14,6,8
52,39,5,5,7,1,6
52,40,13,14,18,4,14
52,41,19,18,23,4,19
52,42,159,166,213,35,178
52,43,2,1,2,1,1
52,44,5,5,5,0,0
52,45,4,3,4,1,3
52,46,305,260,453,152,301
52,47,24,16,26,9,17
52,48,299,328,401,55,346
52,49,5,3,6,3,3
52,50,4,3,4,1,3
52,51,488,532,626,57,569
52,52,3,3,3,0,0
52,53,26,20,37,17,20
52,54,25,28,29,1,28
52,55,6,5,10,5,5
52,56,5,6,7,1,6
52,57,28,30,31,0,0
52,58,6,4,6,2,4
52,59,9,8,9,1,8
52,60,5,5,5,0,0
52,61,2,2,2,0,0
52,62,2,0,2,2,0
52,63,0,0,0,0,0
52,64,22,22,24,2,22
52,65,0,0,0,0,0
52,66,20,23,23,0,0
53,1,347,347,610,214,396
53,2,29,31,32,1,31
53,3,8,8,8,0,0
53,4,113,95,184,80,104
53,5,4,3,4,1,3
53,6,23,12,27,15,12
53,7,167,180,214,19,195
53,8,470,386,657,228,429
53,9,40,30,53,18,35
53,10,8,3,13,10,3
53,11,52,47,78,30,48
53,12,197,181,256,61,195
53,13,21,19,30,11,19
53,14,188,183,263,68,195
53,15,0,0,0,0,0
53,16,13,10,13,3,10
53,17,9,7,9,2,7
53,18,9,9,9,0,0
53,19,117,120,174,44,130
53,20,257,324,455,94,361
53,21,189,258,424,117,307
53,22,58,61,69,7,62
53,23,433,378,550,144,406
53,24,185,146,259,102,157
53,25,75,63,102,37,65
53,26,105,98,186,72,114
53,27,133,154,179,22,157
53,28,428,542,885,292,593
53,29,47,44,54,9,45
53,30,3,1,3,2,1
53,31,24,22,29,7,22
53,32,2,1,2,1,1
53,33,14,13,15,2,13
53,34,6,6,6,0,0
53,35,53,78,90,8,82
53,36,29,27,39,11,28
53,37,267,186,393,192,201
53,38,21,11,24,12,12
53,39,8,8,9,1,8
53,40,15,14,19,5,14
53,41,16,16,16,0,0
53,42,134,136,170,29,141
53,43,1,1,1,0,0
53,44,3,2,3,0,0
53,45,9,12,14,2,12
53,46,294,230,436,177,259
53,47,19,14,24,9,15
53,48,291,320,350,17,333
53,49,4,3,7,4,3
53,50,2,2,3,1,2
53,51,436,474,526,30,496
53,52,3,3,3,0,0
53,53,26,25,42,16,26
53,54,16,20,21,1,20
53,55,5,3,6,3,3
53,56,6,4,9,5,4
53,57,31,31,34,2,32
53,58,2,2,2,0,0
53,59,8,8,8,0,0
53,60,3,3,3,0,0
53,61,1,1,1,0,0
53,62,2,1,3,2,1
53,63,1,1,1,0,0
53,64,24,26,29,3,26
53,65,6,6,7,1,6
53,66,17,18,19,0,0
54,1,259,301,350,22,328
54,2,31,34,34,0,0
54,3,8,5,10,5,5
54,4,110,99,197,76,121
54,5,4,4,4,0,0
54,6,33,25,40,12,28
54,7,150,164,179,9,170
54,8,459,438,620,143,477
54,9,47,40,56,13,43
54,10,7,4,7,3,4
54,11,51,49,63,10,53
54,12,141,143,166,17,149
54,13,26,23,31,8,23
54,14,173,187,217,22,195
54,15,0,0,0,0,0
54,16,13,8,18,7,11
54,17,8,8,8,0,0
54,18,13,10,15,3,12
54,19,94,91,108,8,100
54,20,186,267,330,41,289
54,21,141,185,230,29,201
54,22,51,51,63,12,51
54,23,379,377,479,82,397
54,24,209,194,275,57,218
54,25,74,69,99,28,71
54,26,80,88,130,30,100
54,27,85,87,100,12,88
54,28,407,625,791,98,693
54,29,45,44,49,4,45
54,30,6,5,8,3,5
54,31,32,31,37,6,31
54,32,3,3,3,0,0
54,33,18,15,19,3,16
54,34,7,7,9,2,7
54,35,39,53,57,1,56
54,36,30,32,39,5,34
54,37,302,264,432,133,299
54,38,20,7,28,21,7
54,39,2,2,2,0,0
54,40,14,13,14,0,0
54,41,20,17,20,3,17
54,42,110,125,135,6,129
54,43,1,2,3,1,2
54,44,1,1,1,0,0
54,45,6,5,7,2,5
54,46,282,252,438,164,274
54,47,18,11,19,8,11
54,48,238,267,287,11,276
54,49,2,1,3,2,1
54,50,1,1,1,0,0
54,51,434,464,511,19,492
54,52,2,2,2,0,0
54,53,30,31,46,14,32
54,54,24,33,34,0,0
54,55,2,1,2,1,1
54,56,4,4,4,0,0
54,57,27,32,34,1,33
54,58,8,7,8,1,7
54,59,4,3,4,0,0
54,60,2,2,2,0,0
54,61,2,1,2,1,1
54,62,1,1,1,0,0
54,63,1,0,1,1,0
54,64,15,16,16,0,0
54,65,5,5,5,0,0
54,66,16,19,19,0,0
55,1,212,239,269,9,260
55,2,19,21,21,0,0
55,3,6,5,9,4,5
55,4,134,111,235,103,132
55,5,2,2,2,0,0
55,6,34,24,51,22,29
55,7,165,181,196,5,191
55,8,452,463,595,99,496
55,9,49,41,61,18,43
55,10,5,4,5,1,4
55,11,37,35,37,1,36
55,12,139,152,164,1,163
55,13,21,23,23,0,0
55,14,156,189,207,8,199
55,15,0,0,0,0,0
55,16,17,9,21,11,10
55,17,16,14,16,2,14
55,18,18,17,21,1,20
55,19,73,77,82,1,81
55,20,196,276,307,8,299
55,21,115,148,162,4,158
55,22,41,39,51,12,39
55,23,389,381,462,54,408
55,24,209,187,268,54,214
55,25,73,65,100,33,67
55,26,87,105,155,38,117
55,27,89,84,98,11,87
55,28,374,601,686,15,671
55,29,41,37,51,12,39
55,30,7,4,8,4,4
55,31,20,19,26,5,21
55,32,0,0,0,0,0
55,33,12,11,12,1,11
55,34,10,9,10,1,9
55,35,48,60,67,2,65
55,36,21,21,22,1,21
55,37,317,266,447,142,305
55,38,17,14,20,6,14
55,39,3,2,3,1,2
55,40,12,10,12,2,10
55,41,19,16,25,9,16
55,42,117,123,136,3,133
55,43,1,0,1,1,0
55,44,3,3,3,0,0
55,45,6,5,6,1,5
55,46,261,248,396,121,275
55,47,17,12,23,11,12
55,48,226,245,262,8,254
55,49,5,3,5,2,3
55,50,3,2,3,1,2
55,51,458,503,529,11,518
55,52,1,1,1,0,0
55,53,29,25,37,9,28
55,54,33,33,34,1,33
55,55,2,2,2,0,0
55,56,5,5,6,1,5
55,57,19,23,23,0,0
55,58,5,3,5,2,3
55,59,6,7,7,0,0
55,60,2,0,2,2,0
55,61,3,3,3,0,0
55,62,0,0,0,0,0
55,63,1,1,1,0,0
55,64,17,17,17,0,0
55,65,1,1,1,0,0
55,66,11,12,12,0,0
56,1,188,222,235,0,0
56,2,21,21,21,0,0
56,3,6,3,7,4,3
56,4,135,113,234,99,135
56,5,2,1,2,1,1
56,6,38,19,58,38,20
56,7,162,175,186,7,179
56,8,425,441,561,78,483
56,9,54,47,74,24,50
56,10,4,3,5,2,3
56,11,37,39,40,1,39
56,12,134,139,166,18,148
56,13,18,14,22,8,14
56,14,131,157,167,6,161
56,15,2,2,2,0,0
56,16,13,8,13,5,8
56,17,16,15,16,1,15
56,18,17,15,18,3,15
56,19,69,74,77,1,76
56,20,150,226,238,3,235
56,21,81,100,103,0,0
56,22,49,45,60,14,46
56,23,419,411,528,78,450
56,24,230,174,317,117,200
56,25,84,74,132,56,76
56,26,106,109,235,113,122
56,27,85,85,96,11,85
56,28,350,491,552,11,541
56,29,42,37,50,10,40
56,30,5,4,8,4,4
56,31,29,28,39,10,29
56,32,6,4,7,3,4
56,33,8,8,8,0,0
56,34,10,8,12,4,8
56,35,43,65,71,5,66
56,36,23,22,23,0,0
56,37,352,273,581,277,304
56,38,20,8,29,20,9
56,39,3,4,4,0,0
56,40,9,5,9,3,6
56,41,17,16,20,4,16
56,42,108,125,136,5,131
56,43,2,1,2,1,1
56,44,2,2,2,0,0
56,45,3,3,3,0,0
56,46,244,222,381,128,253
56,47,22,13,27,11,16
56,48,211,233,251,9,242
56,49,0,0,0,0,0
56,50,3,3,3,0,0
56,51,398,448,476,10,466
56,52,3,1,3,2,1
56,53,40,29,60,29,31
56,54,28,29,30,1,29
56,55,2,2,2,0,0
56,56,4,4,4,0,0
56,57,16,16,16,0,0
56,58,7,4,9,5,4
56,59,7,7,7,0,0
56,60,3,2,3,1,2
56,61,1,1,1,0,0
56,62,0,0,0,0,0
56,63,0,0,0,0,0
56,64,14,14,14,0,0
56,65,2,2,2,0,0
56,66,21,22,23,0,0
57,1,155,175,182,1,181
57,2,28,33,38,4,34
57,3,5,3,7,4,3
57,4,115,116,185,51,134
57,5,8,4,8,4,4
57,6,40,21,54,33,21
57,7,151,163,171,4,167
57,8,398,416,481,42,439
57,9,42,33,49,14,35
57,10,3,1,3,2,1
57,11,32,31,33,2,31
57,12,120,128,132,4,128
57,13,17,16,22,6,16
57,14,131,139,149,5,144
57,15,2,1,3,1,2
57,16,17,10,21,11,10
57,17,12,12,13,0,0
57,18,14,13,14,1,13
57,19,59,58,67,4,63
57,20,116,149,159,3,156
57,21,87,97,113,7,106
57,22,51,41,57,14,43
57,23,355,347,415,43,372
57,24,172,148,246,83,163
57,25,68,62,87,22,65
57,26,99,96,175,64,111
57,27,62,66,74,8,66
57,28,270,368,402,10,392
57,29,36,35,44,7,37
57,30,2,2,4,2,2
57,31,27,24,36,8,28
57,32,5,3,5,2,3
57,33,13,12,17,4,13
57,34,10,9,12,3,9
57,35,39,48,51,0,0
57,36,17,19,21,1,20
57,37,312,250,457,178,279
57,38,13,5,28,23,5
57,39,4,4,4,0,0
57,40,4,3,4,1,3
57,41,13,11,18,7,11
57,42,108,117,126,5,121
57,43,0,0,0,0,0
57,44,2,2,2,0,0
57,45,4,4,4,0,0
57,46,205,196,298,79,219
57,47,20,10,28,18,10
57,48,233,242,260,10,250
57,49,4,3,4,1,3
57,50,1,0,1,1,0
57,51,391,418,444,11,433
57,52,7,4,9,4,5
57,53,32,24,44,20,24
57,54,31,34,37,0,0
57,55,1,1,1,0,0
57,56,2,2,2,0,0
57,57,12,12,13,1,12
57,58,6,4,7,3,4
57,59,5,4,5,0,0
57,60,1,1,1,0,0
57,61,3,2,3,1,2
57,62,2,0,3,3,0
57,63,0,0,0,0,0
57,64,17,17,17,0,0
57,65,2,2,2,0,0
57,66,18,21,21,0,0
58,1,152,169,186,4,182
58,2,17,19,19,0,0
58,3,5,2,5,3,2
58,4,103,72,155,74,81
58,5,2,1,3,2,1
58,6,28,10,42,31,11
58,7,136,144,154,8,146
58,8,358,351,450,87,363
58,9,25,21,30,9,21
58,10,3,1,4,3,1
58,11,29,27,30,1,29
58,12,102,104,112,1,111
58,13,24,23,28,5,23
58,14,114,134,144,4,140
58,15,0,0,0,0,0
58,16,15,6,18,12,6
58,17,11,12,12,0,0
58,18,15,11,15,1,14
58,19,51,49,52,2,50
58,20,109,134,142,3,139
58,21,89,92,105,4,101
58,22,36,36,41,5,36
58,23,326,311,388,67,321
58,24,155,104,218,108,110
58,25,53,44,71,25,46
58,26,91,95,148,44,104
58,27,73,73,83,8,75
58,28,274,331,365,10,355
58,29,40,29,48,17,31
58,30,2,2,2,0,0
58,31,17,14,20,4,16
58,32,3,3,3,0,0
58,33,2,2,2,0,0
58,34,4,4,4,0,0
58,35,34,38,41,1,40
58,36,19,20,20,0,0
58,37,295,207,471,249,222
58,38,24,9,35,24,11
58,39,3,3,3,0,0
58,40,10,8,11,3,8
58,41,12,7,14,7,7
58,42,80,78,92,7,85
58,43,3,2,3,1,2
58,44,0,0,0,0,0
58,45,3,3,3,0,0
58,46,161,140,221,73,148
58,47,16,6,20,14,6
58,48,210,222,237,5,232
58,49,3,2,3,1,2
58,50,3,3,3,0,0
58,51,378,419,439,7,432
58,52,1,0,2,2,0
58,53,18,16,30,14,16
58,54,21,20,23,2,21
58,55,1,1,1,0,0
58,56,5,5,5,0,0
58,57,16,15,16,1,15
58,58,6,2,6,4,2
58,59,3,3,3,0,0
58,60,0,0,0,0,0
58,61,4,3,4,1,3
58,62,3,1,4,3,1
58,63,0,0,0,0,0
58,64,10,11,12,1,11
58,65,3,3,3,0,0
58,66,12,12,12,0,0
59,1,149,164,178,7,171
59,2,15,17,17,0,0
59,3,3,1,3,2,1
59,4,80,75,124,43,81
59,5,2,1,2,1,1
59,6,21,7,27,19,8
59,7,149,163,177,8,169
59,8,358,336,430,67,363
59,9,37,31,41,9,32
59,10,9,3,12,9,3
59,11,25,25,30,4,26
59,12,104,109,120,4,116
59,13,16,15,17,1,16
59,14,114,117,126,4,122
59,15,0,0,0,0,0
59,16,10,3,14,11,3
59,17,18,15,24,9,15
59,18,11,9,12,2,10
59,19,55,54,56,0,0
59,20,100,114,117,3,114
59,21,67,73,78,1,77
59,22,34,32,41,9,32
59,23,339,296,432,111,321
59,24,146,104,205,96,109
59,25,49,43,57,13,44
59,26,71,64,97,27,70
59,27,51,55,61,5,56
59,28,223,269,285,3,282
59,29,27,26,31,4,27
59,30,2,2,2,0,0
59,31,17,16,20,4,16
59,32,2,1,2,1,1
59,33,5,4,8,4,4
59,34,6,4,7,3,4
59,35,33,57,59,1,58
59,36,19,21,22,0,0
59,37,282,199,433,210,223
59,38,19,6,36,28,8
59,39,5,3,5,2,3
59,40,6,5,6,1,5
59,41,16,15,16,1,15
59,42,74,78,87,8,79
59,43,1,0,2,2,0
59,44,0,0,0,0,0
59,45,3,3,3,0,0
59,46,187,158,240,72,168
59,47,10,7,15,8,7
59,48,216,226,240,7,233
59,49,4,3,4,1,3
59,50,1,1,1,0,0
59,51,385,411,445,16,429
59,52,1,0,1,1,0
59,53,14,12,16,4,12
59,54,18,21,23,2,21
59,55,0,0,0,0,0
59,56,1,1,1,0,0
59,57,14,14,14,0,0
59,58,4,1,4,3,1
59,59,4,4,4,0,0
59,60,0,0,0,0,0
59,61,1,0,1,1,0
59,62,0,0,0,0,0
59,63,0,0,0,0,0
59,64,13,14,14,0,0
59,65,1,1,1,0,0
59,66,16,19,20,0,0
60,1,135,158,167,2,165
60,2,20,23,23,0,0
60,3,6,5,9,4,5
60,4,66,70,95,21,74
60,5,1,0,3,3,0
60,6,26,11,36,25,11
60,7,114,126,133,3,130
60,8,317,323,388,56,332
60,9,26,25,33,8,25
60,10,1,1,4,3,1
60,11,27,27,29,0,0
60,12,121,123,128,1,127
60,13,13,12,16,4,12
60,14,87,88,93,2,91
60,15,0,0,0,0,0
60,16,5,4,7,3,4
60,17,10,9,13,4,9
60,18,10,9,10,1,9
60,19,54,54,57,3,54
60,20,91,98,101,1,100
60,21,73,79,91,5,86
60,22,31,27,33,5,28
60,23,316,268,411,129,282
60,24,127,87,164,67,97
60,25,57,46,76,29,47
60,26,46,49,60,7,53
60,27,47,51,70,18,52
60,28,202,230,242,7,235
60,29,35,33,39,4,35
60,30,4,4,4,0,0
60,31,19,17,22,5,17
60,32,0,0,0,0,0
60,33,13,10,15,5,10
60,34,6,6,7,1,6
60,35,20,23,24,1,23
60,36,16,16,16,0,0
60,37,206,204,264,48,216
60,38,23,11,40,29,11
60,39,7,6,7,1,6
60,40,7,4,9,5,4
60,41,8,7,10,2,8
60,42,74,77,79,1,78
60,43,2,1,4,3,1
60,44,1,1,1,0,0
60,45,5,5,6,0,0
60,46,152,137,196,46,150
60,47,13,7,19,12,7
60,48,178,184,193,2,191
60,49,1,0,1,1,0
60,50,3,2,5,2,3
60,51,365,394,425,16,409
60,52,2,1,3,2,1
60,53,12,10,16,5,11
60,54,20,21,22,0,0
60,55,1,0,2,2,0
60,56,1,1,1,0,0
60,57,11,12,12,0,0
60,58,4,2,7,5,2
60,59,4,4,4,0,0
60,60,0,0,0,0,0
60,61,3,3,3,0,0
60,62,0,0,0,0,0
60,63,1,1,1,0,0
60,64,8,8,8,0,0
60,65,4,4,4,0,0
60,66,7,7,7,0,0
61,1,118,137,150,7,143
61,2,15,17,17,0,0
61,3,0,0,0,0,0
61,4,62,66,79,10,69
61,5,2,2,3,1,2
61,6,26,8,35,27,8
61,7,124,134,141,3,138
61,8,299,292,354,49,305
61,9,27,22,32,9,23
61,10,4,2,5,3,2
61,11,24,24,28,3,25
61,12,85,92,97,4,93
61,13,18,17,19,1,18
61,14,85,91,94,1,93
61,15,0,0,0,0,0
61,16,8,6,8,2,6
61,17,7,8,8,0,0
61,18,10,10,10,0,0
61,19,44,47,53,4,49
61,20,74,79,81,2,79
61,21,52,60,63,2,61
61,22,28,23,34,10,24
61,23,337,301,436,125,311
61,24,95,68,131,57,74
61,25,43,39,53,14,39
61,26,38,44,46,2,44
61,27,63,59,69,9,60
61,28,202,212,229,8,221
61,29,26,24,32,7,25
61,30,1,0,2,2,0
61,31,19,18,21,3,18
61,32,4,3,4,1,3
61,33,10,7,11,4,7
61,34,3,3,3,0,0
61,35,19,21,21,0,0
61,36,24,24,26,2,24
61,37,165,161,188,15,173
61,38,18,6,31,25,6
61,39,7,10,10,0,0
61,40,5,4,6,1,5
61,41,6,6,6,0,0
61,42,67,73,77,4,73
61,43,1,0,1,1,0
61,44,1,1,1,0,0
61,45,3,3,3,0,0
61,46,120,118,142,22,120
61,47,18,10,24,14,10
61,48,181,196,207,6,201
61,49,3,3,3,0,0
61,50,1,0,2,2,0
61,51,411,440,478,15,463
61,52,1,1,1,0,0
61,53,17,13,21,8,13
61,54,13,16,16,0,0
61,55,2,1,2,1,1
61,56,4,3,4,1,3
61,57,13,15,16,1,15
61,58,3,2,4,2,2
61,59,1,1,1,0,0
61,60,1,1,2,1,1
61,61,4,4,4,0,0
61,62,1,1,1,0,0
61,63,1,0,1,1,0
61,64,15,14,15,0,0
61,65,5,5,5,0,0
61,66,16,18,19,0,0
62,1,118,130,136,3,133
62,2,15,15,15,0,0
62,3,3,0,3,3,0
62,4,57,54,69,13,56
62,5,5,5,6,1,5
62,6,23,10,34,24,10
62,7,95,103,110,3,107
62,8,238,247,281,21,260
62,9,26,24,31,4,27
62,10,5,3,6,3,3
62,11,37,37,46,7,39
62,12,92,98,100,1,99
62,13,14,13,18,5,13
62,14,93,96,107,6,101
62,15,0,0,0,0,0
62,16,7,6,9,3,6
62,17,11,11,11,0,0
62,18,11,10,11,1,10
62,19,49,46,51,4,47
62,20,73,77,79,1,78
62,21,75,79,85,2,83
62,22,35,30,40,9,31
62,23,319,275,409,117,292
62,24,76,60,107,42,65
62,25,40,40,46,2,44
62,26,32,39,40,1,39
62,27,50,50,58,6,52
62,28,159,173,183,7,176
62,29,22,21,24,1,23
62,30,1,2,5,2,3
62,31,16,13,17,3,14
62,32,0,0,0,0,0
62,33,6,5,7,2,5
62,34,6,7,9,2,7
62,35,13,13,13,0,0
62,36,22,23,24,1,23
62,37,135,128,152,17,135
62,38,15,4,23,19,4
62,39,14,12,15,3,12
62,40,7,4,10,6,4
62,41,9,8,10,2,8
62,42,66,74,79,2,77
62,43,1,0,1,1,0
62,44,1,0,1,1,0
62,45,4,3,5,2,3
62,46,107,107,119,5,114
62,47,12,7,16,8,8
62,48,167,176,186,6,180
62,49,2,2,2,0,0
62,50,3,2,3,1,2
62,51,362,409,438,17,421
62,52,3,2,3,1,2
62,53,15,14,16,2,14
62,54,14,16,16,0,0
62,55,2,2,2,0,0
62,56,6,5,6,1,5
62,57,9,9,9,0,0
62,58,4,1,4,3,1
62,59,4,2,5,3,2
62,60,1,1,1,0,0
62,61,1,1,1,0,0
62,62,0,0,0,0,0
62,63,1,0,1,1,0
62,64,11,11,11,0,0
62,65,2,2,2,0,0
62,66,12,14,14,0,0
63,1,114,132,136,3,133
63,2,15,15,17,1,16
63,3,7,2,7,5,2
63,4,38,37,41,3,38
63,5,2,1,2,1,1
63,6,32,17,39,21,18
63,7,118,122,130,4,126
63,8,266,259,305,32,273
63,9,26,26,34,6,28
63,10,2,2,3,1,2
63,11,20,19,20,0,0
63,12,87,94,100,1,99
63,13,15,15,16,1,15
63,14,76,78,81,2,79
63,15,0,0,0,0,0
63,16,13,10,13,3,10
63,17,4,4,4,0,0
63,18,10,10,12,0,0
63,19,35,36,38,2,36
63,20,78,79,86,4,82
63,21,47,49,52,1,51
63,22,49,46,58,12,46
63,23,324,295,425,113,312
63,24,93,83,124,34,90
63,25,32,35,39,3,36
63,26,28,29,32,1,31
63,27,55,49,74,25,49
63,28,156,169,177,3,174
63,29,26,23,29,4,25
63,30,1,0,1,1,0
63,31,12,9,14,5,9
63,32,5,4,5,1,4
63,33,9,9,10,1,9
63,34,2,2,2,0,0
63,35,20,18,21,1,20
63,36,12,12,13,1,12
63,37,134,137,151,9,142
63,38,17,12,19,7,12
63,39,6,6,7,1,6
63,40,5,4,5,1,4
63,41,9,9,9,0,0
63,42,69,70,74,1,73
63,43,1,0,3,3,0
63,44,1,0,1,1,0
63,45,4,4,4,0,0
63,46,87,90,99,5,94
63,47,11,2,13,11,2
63,48,182,190,209,8,201
63,49,1,0,1,1,0
63,50,1,1,1,0,0
63,51,378,402,435,14,421
63,52,3,3,5,2,3
63,53,11,11,18,7,11
63,54,17,18,18,0,0
63,55,2,1,2,1,1
63,56,4,4,4,0,0
63,57,13,13,13,0,0
